Series_reference,Period,Data_value,UNITS,Subject,Group,Series_title_1,Series_title_2
ECTM.S1SG1221,2012.04,135.8,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2012.05,138.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2012.06,137,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2012.07,137.8,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2012.08,138.3,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2012.09,138.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2012.1,138.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2012.11,139.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2012.12,140.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2013.01,141.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2013.02,142.5,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2013.03,141.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2013.04,141.5,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2013.05,142.4,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2013.06,143.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2013.07,145.2,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2013.08,144.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2013.09,146.2,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2013.1,148.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2013.11,149.4,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2013.12,152.9,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2014.01,152.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2014.02,152.9,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2014.03,155.5,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2014.04,158.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2014.05,159.2,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2014.06,159.8,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2014.07,159.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2014.08,162.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2014.09,161.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2014.1,164,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2014.11,165.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2014.12,167.4,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2015.01,168.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2015.02,168.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2015.03,170.4,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2015.04,167.9,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2015.05,169,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2015.06,169.4,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2015.07,170.3,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2015.08,172.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2015.09,173,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2015.1,171.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2015.11,174.5,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2015.12,175.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2016.01,174.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2016.02,174.9,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2016.03,174.9,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2016.04,179.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2016.05,175.2,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2016.06,176.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2016.07,176.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2016.08,174.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2016.09,175.3,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2016.1,176.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2016.11,175.3,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2016.12,178,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2017.01,185.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2017.02,184.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2017.03,185.4,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2017.04,189.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2017.05,190.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2017.06,192.2,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2017.07,191.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2017.08,191.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2017.09,191.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2017.1,194.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2017.11,196.5,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2017.12,196.3,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2018.01,194.5,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2018.02,194,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2018.03,201.4,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2018.04,198.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2018.05,200.3,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2018.06,201.2,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2018.07,202.5,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2018.08,205.2,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2018.09,206.3,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2018.1,205.5,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2018.11,204.4,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2018.12,203.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2019.01,203.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2019.02,203,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2019.03,203.2,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2019.04,202.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2019.05,202.8,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2019.06,201.4,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
ECTM.S1SG1221,2019.07,202.5,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Specialised food
